Recording timestamp	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording start time	Recording duration	Timeline name	Recording Fixation filter name	Recording software version	Recording resolution height	Recording resolution width	Recording monitor latency	Average calibration accuracy (mm)	Average calibration precision (mm)	Average calibration accuracy (degrees)	Average calibration precision (degrees)	Average calibration accuracy (pixels)	Average calibration precision (pixels)	Eyetracker timestamp	Event	Event value	Gaze point X	Gaze point Y	Gaze point left X	Gaze point left Y	Gaze point right X	Gaze point right Y	Gaze direction right X	Gaze direction right Y	Gaze direction right Z	Gaze direction left X	Gaze direction left Y	Gaze direction left Z	Pupil diameter left	Pupil diameter right	Validity left	Validity right	Eye position left X (RCSmm)	Eye position left Y (RCSmm)	Eye position left Z (RCSmm)	Eye position right X (RCSmm)	Eye position right Y (RCSmm)	Eye position right Z (RCSmm)	Gaze point left X (RCSmm)	Gaze point left Y (RCSmm)	Gaze point right X (RCSmm)	Gaze point right Y (RCSmm)	Gaze point X (MCSnorm)	Gaze point Y (MCSnorm)	Gaze point left X (MCSnorm)	Gaze point left Y (MCSnorm)	Gaze point right X (MCSnorm)	Gaze point right Y (MCSnorm)	Presented Stimulus name	Presented Media name	Presented Media width	Presented Media height	Presented Media position X (RCSpx)	Presented Media position Y (RCSpx)	Original Media width	Original Media height	Eye movement type	Gaze event duration	Eye movement type index	Fixation point X	Fixation point Y	Fixation point X (MCSnorm)	Fixation point Y (MCSnorm)	AOI hit [bear_raindeer - correct]	AOI hit [bear_raindeer - foil1]	AOI hit [bear_raindeer - foil2]	
99292	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402678411			460	226	434	198	486	254	-0,22029	-0,02833	-0,97502	-0,12555	-0,00836	-0,99205	2,86	2,94	Valid	Valid	149,3	165,9	551,9	212,5	166,9	547,2	79,4	36,2	88,9	46,4	0,1431	0,2757	0,1246	0,2557	0,1617	0,2956	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4479	460	226	0,1431	0,2757	0	1	0	
99309	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402695066			445	223	427	192	463	254	-0,22734	-0,02874	-0,97339	-0,12778	-0,00691	-0,99178	2,84	2,92	Valid	Valid	149,4	166,2	553,0	212,7	167,2	548,3	78,1	35,1	84,6	46,4	0,1323	0,2735	0,1195	0,2514	0,1450	0,2955	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4480	445	223	0,1323	0,2735	0	1	0	
99325	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402711721			445	217	431	185	459	250	-0,22858	-0,02767	-0,97313	-0,12639	-0,00468	-0,99197	2,82	2,91	Valid	Valid	149,3	166,2	553,3	212,7	167,3	548,7	78,8	33,8	83,8	45,7	0,1320	0,2696	0,1223	0,2463	0,1418	0,2929	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4481	445	217	0,1320	0,2696	0	1	0	
99342	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402728375			447	209	438	178	456	241	-0,22937	-0,02470	-0,97303	-0,12402	-0,00235	-0,99228	2,83	2,90	Valid	Valid	149,3	166,2	553,5	212,6	167,3	548,8	80,1	32,5	83,3	44,1	0,1335	0,2638	0,1272	0,2413	0,1397	0,2864	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4482	447	209	0,1335	0,2638	0	1	0	
99359	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402745030			447	208	440	181	454	235	-0,22976	-0,02283	-0,97298	-0,12338	-0,00362	-0,99235	2,82	2,90	Valid	Valid	149,2	166,3	553,6	212,6	167,3	548,9	80,4	33,2	83,0	42,9	0,1335	0,2630	0,1284	0,2439	0,1386	0,2821	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4483	447	208	0,1335	0,2630	0	1	0	
99375	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402761685			450	213	439	181	462	245	-0,22717	-0,02620	-0,97350	-0,12361	-0,00363	-0,99232	2,79	2,89	Valid	Valid	149,1	166,3	553,5	212,5	167,4	548,8	80,2	33,2	84,5	44,8	0,1360	0,2666	0,1277	0,2438	0,1443	0,2894	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4484	450	213	0,1360	0,2666	0	1	0	
99392	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402778339			457	218	445	181	469	254	-0,22493	-0,02933	-0,97393	-0,12152	-0,00378	-0,99258	2,79	2,90	Valid	Valid	149,1	166,4	553,5	212,4	167,5	548,8	81,3	33,2	85,7	46,5	0,1406	0,2699	0,1320	0,2438	0,1491	0,2959	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4485	457	218	0,1406	0,2699	0	1	0	
99409	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402794994			453	226	443	185	463	266	-0,22644	-0,03339	-0,97345	-0,12186	-0,00521	-0,99253	2,78	2,88	Valid	Valid	149,0	166,4	553,5	212,4	167,6	548,9	81,0	33,9	84,7	48,7	0,1381	0,2756	0,1310	0,2467	0,1453	0,3046	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4486	453	226	0,1381	0,2756	0	1	0	
99425	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402811649			440	219	431	185	448	253	-0,23097	-0,02890	-0,97253	-0,12578	-0,00520	-0,99204	2,76	2,84	Valid	Valid	148,9	166,4	553,5	212,3	167,6	548,8	78,8	33,9	82,0	46,2	0,1283	0,2706	0,1221	0,2466	0,1346	0,2947	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4487	440	219	0,1283	0,2706	0	1	0	
99442	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402828304			438	217	425	185	451	248	-0,23021	-0,02736	-0,97276	-0,12760	-0,00512	-0,99181	2,74	2,83	Valid	Valid	148,9	166,4	553,4	212,3	167,5	548,8	77,7	33,9	82,4	45,3	0,1270	0,2690	0,1178	0,2466	0,1362	0,2914	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4488	438	217	0,1270	0,2690	0	1	0	
99459	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402844958			442	225	425	189	460	262	-0,22711	-0,03175	-0,97335	-0,12757	-0,00614	-0,99181	2,75	2,85	Valid	Valid	148,8	166,3	553,5	212,2	167,5	548,8	77,6	34,5	84,1	47,8	0,1303	0,2752	0,1176	0,2491	0,1430	0,3012	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4489	442	225	0,1303	0,2752	0	1	0	
99475	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402861613			444	221	433	186	455	256	-0,22868	-0,02968	-0,97305	-0,12480	-0,00507	-0,99217	2,74	2,85	Valid	Valid	148,8	166,3	553,6	212,2	167,4	548,9	79,1	34,0	83,1	46,7	0,1314	0,2720	0,1236	0,2470	0,1392	0,2969	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4490	444	221	0,1314	0,2720	0	1	0	
99492	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402878268			440	215	442	189	438	241	-0,23378	-0,02482	-0,97197	-0,12176	-0,00586	-0,99254	2,74	2,84	Valid	Valid	148,7	166,1	553,6	212,1	167,3	549,0	80,8	34,5	80,1	44,1	0,1286	0,2680	0,1301	0,2493	0,1272	0,2867	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4491	440	215	0,1286	0,2680	0	1	0	
99509	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402894922			438	222	436	193	441	250	-0,23277	-0,02762	-0,97214	-0,12372	-0,00706	-0,99229	2,74	2,84	Valid	Valid	148,7	166,1	553,6	212,1	167,3	549,0	79,7	35,3	80,6	45,8	0,1274	0,2726	0,1256	0,2521	0,1293	0,2931	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4492	438	222	0,1274	0,2726	0	1	0	
99525	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402911577			445	226	432	190	458	262	-0,22736	-0,03159	-0,97330	-0,12491	-0,00618	-0,99215	2,74	2,84	Valid	Valid	148,6	166,1	553,7	212,0	167,3	549,1	78,9	34,8	83,8	47,9	0,1321	0,2759	0,1227	0,2502	0,1416	0,3016	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4493	445	226	0,1321	0,2759	0	1	0	
99542	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402928232			448	230	436	197	459	262	-0,22709	-0,03160	-0,97336	-0,12330	-0,00833	-0,99233	2,74	2,83	Valid	Valid	148,6	166,1	553,7	212,0	167,3	549,1	79,8	36,0	83,9	47,9	0,1340	0,2783	0,1260	0,2549	0,1420	0,3017	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4494	448	230	0,1340	0,2783	0	1	0	
99559	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402944886			452	223	446	195	459	252	-0,22695	-0,02836	-0,97349	-0,12023	-0,00775	-0,99272	2,73	2,82	Valid	Valid	148,5	166,1	553,7	211,9	167,3	549,1	81,4	35,6	83,9	46,1	0,1373	0,2739	0,1325	0,2535	0,1421	0,2943	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4495	452	223	0,1373	0,2739	0	1	0	
99575	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402961541			395	179	380	141	410	217	-0,24174	-0,01649	-0,97020	-0,14108	0,01065	-0,98994	2,75	2,83	Valid	Valid	148,3	165,8	552,4	211,5	167,0	547,8	69,5	25,7	75,0	39,7	0,0967	0,2421	0,0861	0,2147	0,1074	0,2694	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4496	395	179	0,0967	0,2421	0	1	0	
99592	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402978196			356	146	341	110	372	181	-0,25330	-0,00461	-0,96738	-0,15363	0,02106	-0,98790	2,75	2,81	Valid	Valid	148,1	165,6	551,4	211,2	166,9	546,8	62,3	20,1	68,0	33,2	0,0689	0,2182	0,0578	0,1926	0,0800	0,2438	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4497	356	146	0,0689	0,2182	0	1	0	
99609	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6402994850			336	131	332	99	340	164	-0,26279	0,00049	-0,96485	-0,15635	0,02401	-0,98741	2,74	2,79	Valid	Valid	148,2	166,0	552,5	211,4	167,2	547,9	60,7	18,0	62,2	29,9	0,0544	0,2079	0,0516	0,1847	0,0572	0,2312	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4498	336	131	0,0544	0,2079	0	0	0	
99625	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403011505			333	135	326	95	340	175	-0,26247	-0,00344	-0,96493	-0,15815	0,02495	-0,98710	2,74	2,79	Valid	Valid	148,2	166,1	553,1	211,4	167,4	548,5	59,6	17,3	62,2	32,0	0,0523	0,2106	0,0471	0,1819	0,0575	0,2392	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4499	333	135	0,0523	0,2106	0	0	0	
99642	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403028160			334	131	328	93	341	169	-0,26220	-0,00165	-0,96501	-0,15736	0,02526	-0,98722	2,74	2,80	Valid	Valid	148,1	166,2	553,4	211,4	167,5	548,8	59,9	17,0	62,3	30,9	0,0531	0,2079	0,0485	0,1808	0,0578	0,2349	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4500	334	131	0,0531	0,2079	0	0	0	
99659	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403044814			332	127	331	88	333	165	-0,26435	-0,00063	-0,96443	-0,15623	0,02673	-0,98736	2,75	2,81	Valid	Valid	148,1	166,3	553,8	211,4	167,6	549,2	60,5	16,1	60,9	30,2	0,0515	0,2047	0,0506	0,1772	0,0523	0,2321	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4501	332	127	0,0515	0,2047	0	0	0	
99675	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403061469			327	116	326	78	328	154	-0,26591	0,00272	-0,96399	-0,15773	0,03003	-0,98703	2,74	2,80	Valid	Valid	148,1	166,4	554,1	211,4	167,7	549,5	59,5	14,2	59,9	28,2	0,0476	0,1971	0,0469	0,1697	0,0482	0,2245	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4502	327	116	0,0476	0,1971	0	0	0	
99692	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403078124			324	117	316	84	332	149	-0,26438	0,00434	-0,96441	-0,16056	0,02780	-0,98663	2,73	2,80	Valid	Valid	148,1	166,4	554,5	211,4	167,7	549,8	57,8	15,4	60,7	27,2	0,0459	0,1975	0,0402	0,1744	0,0515	0,2207	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4503	324	117	0,0459	0,1975	0	0	0	
99709	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403094779			329	121	318	96	339	146	-0,26226	0,00524	-0,96498	-0,15981	0,02385	-0,98686	2,73	2,81	Valid	Valid	148,0	166,4	554,6	211,4	167,7	550,0	58,2	17,6	61,9	26,7	0,0490	0,2010	0,0417	0,1832	0,0563	0,2188	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4504	329	121	0,0490	0,2010	0	0	0	
99725	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403111433			332	116	325	91	339	141	-0,26203	0,00689	-0,96503	-0,15764	0,02587	-0,98716	2,75	2,82	Valid	Valid	147,9	166,3	554,6	211,4	167,6	550,0	59,4	16,6	62,0	25,9	0,0514	0,1971	0,0463	0,1790	0,0566	0,2153	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4505	332	116	0,0514	0,1971	0	0	0	
99742	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403128088			330	117	325	90	334	145	-0,26351	0,00568	-0,96464	-0,15735	0,02614	-0,98720	2,76	2,82	Valid	Valid	147,9	166,3	554,7	211,3	167,7	550,1	59,5	16,4	61,1	26,5	0,0498	0,1982	0,0468	0,1784	0,0529	0,2180	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4506	330	117	0,0498	0,1982	0	0	0	
99758	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403144743			336	123	327	97	344	148	-0,26034	0,00448	-0,96551	-0,15661	0,02347	-0,98738	2,76	2,83	Valid	Valid	147,9	166,4	554,8	211,3	167,8	550,2	59,9	17,8	62,9	27,1	0,0542	0,2020	0,0482	0,1838	0,0602	0,2202	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4507	336	123	0,0542	0,2020	0	0	0	
99775	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403161397			340	123	331	98	349	149	-0,25872	0,00415	-0,96594	-0,15546	0,02290	-0,98758	2,77	2,85	Valid	Valid	147,8	166,6	555,1	211,3	167,9	550,5	60,4	18,0	63,9	27,2	0,0571	0,2025	0,0505	0,1845	0,0638	0,2204	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4508	340	123	0,0571	0,2025	0	0	0	
99792	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403178052			336	127	329	96	343	157	-0,26035	0,00112	-0,96552	-0,15573	0,02341	-0,98752	2,76	2,85	Valid	Valid	147,8	166,7	555,4	211,3	168,0	550,8	60,2	17,5	62,8	28,7	0,0546	0,2047	0,0496	0,1828	0,0596	0,2266	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4509	336	127	0,0546	0,2047	0	0	0	
99808	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403194707			336	122	325	88	346	156	-0,25954	0,00145	-0,96573	-0,15691	0,02592	-0,98727	2,77	2,86	Valid	Valid	147,8	166,8	555,5	211,3	168,1	550,9	59,5	16,1	63,2	28,5	0,0540	0,2013	0,0466	0,1771	0,0613	0,2256	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4510	336	122	0,0540	0,2013	0	0	0	
99825	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403211361			334	117	321	84	346	150	-0,25932	0,00312	-0,96579	-0,15797	0,02686	-0,98708	2,78	2,88	Valid	Valid	147,7	166,9	556,0	211,3	168,2	551,3	58,7	15,4	63,2	27,4	0,0525	0,1980	0,0437	0,1746	0,0613	0,2215	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4511	334	117	0,0525	0,1980	0	0	0	
99842	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403228016			331	115	321	82	341	147	-0,26053	0,00422	-0,96546	-0,15801	0,02767	-0,98705	2,79	2,90	Valid	Valid	147,6	166,8	556,0	211,2	168,1	551,4	58,6	15,0	62,4	26,9	0,0506	0,1961	0,0433	0,1730	0,0580	0,2193	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4512	331	115	0,0506	0,1961	0	0	0	
99858	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403244671			335	111	329	75	341	148	-0,26039	0,00396	-0,96550	-0,15513	0,02983	-0,98744	2,79	2,91	Valid	Valid	147,5	166,8	556,6	211,1	168,2	552,0	60,1	13,8	62,3	27,0	0,0533	0,1939	0,0490	0,1681	0,0576	0,2197	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4513	335	111	0,0533	0,1939	0	0	0	
99875	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403261325			337	113	329	77	344	149	-0,25920	0,00378	-0,96582	-0,15463	0,02954	-0,98753	2,79	2,91	Valid	Valid	147,4	166,7	556,6	211,0	168,1	552,0	60,2	14,0	62,8	27,2	0,0547	0,1948	0,0496	0,1692	0,0598	0,2205	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4514	337	113	0,0547	0,1948	0	0	0	
99892	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403277980			332	110	328	81	336	138	-0,26128	0,00717	-0,96524	-0,15467	0,02809	-0,98757	2,81	2,92	Valid	Valid	147,2	166,7	556,9	210,9	168,1	552,3	60,0	14,9	61,3	25,3	0,0514	0,1927	0,0487	0,1725	0,0540	0,2130	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4515	332	110	0,0514	0,1927	0	0	0	
99908	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403294635			333	108	332	79	334	136	-0,26146	0,00798	-0,96518	-0,15308	0,02896	-0,98779	2,83	2,93	Valid	Valid	147,1	166,6	557,0	210,7	168,0	552,4	60,8	14,5	61,1	24,8	0,0523	0,1911	0,0517	0,1708	0,0529	0,2114	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4516	333	108	0,0523	0,1911	0	0	0	
99925	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403311289			336	110	334	78	339	141	-0,25971	0,00637	-0,96567	-0,15231	0,02933	-0,98790	2,83	2,93	Valid	Valid	146,9	166,5	557,1	210,6	168,0	552,6	61,0	14,3	62,0	25,8	0,0546	0,1927	0,0527	0,1703	0,0564	0,2152	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4517	336	110	0,0546	0,1927	0	0	0	
99942	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403327944			334	112	328	83	340	140	-0,25909	0,00671	-0,96583	-0,15392	0,02789	-0,98769	2,83	2,96	Valid	Valid	146,8	166,5	557,5	210,5	167,9	552,9	60,0	15,2	62,2	25,7	0,0529	0,1941	0,0486	0,1736	0,0573	0,2145	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4518	334	112	0,0529	0,1941	0	0	0	
99958	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403344599			329	118	314	90	343	146	-0,25785	0,00552	-0,96617	-0,15799	0,02606	-0,98710	2,83	2,99	Valid	Valid	146,7	166,2	557,6	210,4	167,6	553,1	57,4	16,5	62,8	26,7	0,0492	0,1987	0,0388	0,1789	0,0596	0,2184	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4519	329	118	0,0492	0,1987	0	0	0	
99975	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403361254			324	119	316	93	333	144	-0,26067	0,00664	-0,96540	-0,15737	0,02586	-0,98720	2,86	3,00	Valid	Valid	146,6	165,8	557,9	210,3	167,2	553,3	57,7	17,0	60,9	26,4	0,0459	0,1991	0,0397	0,1808	0,0522	0,2174	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4520	324	119	0,0459	0,1991	0	0	0	
99992	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403377908			334	119	333	94	335	144	-0,26094	0,00959	-0,96531	-0,15301	0,02848	-0,98781	2,88	2,99	Valid	Valid	146,8	164,2	555,1	210,1	165,7	550,5	60,8	17,2	61,3	26,3	0,0528	0,1992	0,0518	0,1815	0,0538	0,2169	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4521	334	119	0,0528	0,1992	0	0	0	
100008	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403394563																	Invalid	Invalid																	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	EyesNotFound	17	1278					0	0	0	
100025	Lund screen-based demo project	2018-11-29	Participant1		Recording1	2018-11-15	09:53:30.267	265287	Timeline1	Raw	1.102.15986	1080	1920	10,00	7,6		0,74		42		6403411218			996	446	1001	434	991	457	-0,05407	-0,09325	-0,99417	0,06341	-0,08287	-0,99454	2,93	3,04	Valid	Valid	147,6	164,3	555,1	211,0	165,5	550,5	183,0	79,4	181,1	83,5	0,5256	0,4326	0,5295	0,4246	0,5218	0,4407	bear_raindeer	bear_raindeer.jpg	1400	1400	260	-160	1400	1400	Fixation	17	4522	996	446	0,5256	0,4326	0	0	0	
